,date,price,year
3067,20081113,142.70,2008
3068,20081112,147.27,2008
3069,20081111,147.67,2008
3070,20081111,147.67,2008
3071,20081110,150.84,2008
3072,20081107,148.44,2008
3073,20081106,143.37,2008
3074,20081105,154.93,2008
3075,20081104,151.63,2008
3076,20081103,148.81,2008
3077,20081103,148.81,2008
3078,20081031,147.50,2008
3079,20081030,144.42,2008
3080,20081029,128.68,2008
3081,20081028,132.42,2008
3082,20081027,125.93,2008
3083,20081024,123.27,2008
3084,20081024,123.27,2008
3085,20081023,137.47,2008
3086,20081022,148.13,2008
3087,20081021,155.80,2008
3088,20081020,157.51,2008
3089,20081017,153.06,2008
3090,20081016,157.63,2008
3091,20081016,157.63,2008
3092,20081015,174.28,2008
3093,20081014,178.15,2008
3094,20081013,167.91,2008
3095,20081010,162.05,2008
3096,20081009,168.86,2008
3097,20081008,167.16,2008
3098,20081008,167.16,2008
3099,20081007,176.46,2008
3100,20081006,175.03,2008
3101,20081002,182.70,2008
3102,20081001,185.52,2008
3103,20080930,186.62,2008
3104,20080929,188.10,2008
3105,20080929,188.10,2008
3106,20080926,190.60,2008
3107,20080925,193.87,2008
3108,20080924,193.18,2008
3109,20080923,191.58,2008
3110,20080922,189.16,2008
3111,20080919,188.31,2008
3112,20080919,188.31,2008
3113,20080918,179.25,2008
3114,20080917,183.54,2008
3115,20080916,179.00,2008
3116,20080912,189.90,2008
3117,20080911,185.27,2008
3118,20080910,188.50,2008
3119,20080910,188.50,2008
3120,20080909,186.99,2008
3121,20080908,189.97,2008
3122,20080905,180.49,2008
3123,20080904,183.57,2008
3124,20080903,184.36,2008
3125,20080902,182.41,2008
3126,20080902,182.41,2008
3127,20080901,182.13,2008
3128,20080829,188.96,2008
3129,20080828,188.75,2008
3130,20080827,191.60,2008
3131,20080826,191.36,2008
3132,20080825,192.99,2008
3133,20080825,192.99,2008
3134,20080822,192.04,2008
3135,20080821,193.85,2008
3136,20080820,197.35,2008
3137,20080819,197.56,2008
3138,20080818,200.97,2008
3139,20080814,201.50,2008
3140,20080814,201.50,2008
3141,20080813,200.26,2008
3142,20080812,202.12,2008
3143,20080811,202.42,2008
3144,20080808,200.76,2008
3145,20080807,200.31,2008
3146,20080806,202.28,2008
3147,20080806,202.28,2008
3148,20080805,196.44,2008
3149,20080804,197.56,2008
3150,20080801,201.43,2008
3151,20080731,204.12,2008
3152,20080730,201.82,2008
3153,20080729,199.90,2008
3154,20080729,199.90,2008
3155,20080728,203.97,2008
3156,20080725,204.27,2008
3157,20080724,208.34,2008
3158,20080723,203.64,2008
3159,20080722,199.77,2008
3160,20080721,200.00,2008
3161,20080721,200.00,2008
3162,20080718,192.86,2008
3163,20080717,194.89,2008
3164,20080716,192.48,2008
3165,20080715,193.01,2008
3166,20080714,199.12,2008
3167,20080711,200.12,2008
3168,20080711,200.12,2008
3169,20080710,196.34,2008
3170,20080709,194.61,2008
3171,20080708,196.52,2008
3172,20080707,202.34,2008
3173,20080704,201.74,2008
3174,20080703,205.71,2008
3175,20080703,205.71,2008
3176,20080702,207.96,2008
3177,20080701,213.02,2008
3178,20080630,213.52,2008
3179,20080627,214.59,2008
3180,20080626,219.12,2008
3181,20080625,218.95,2008
3182,20080625,218.95,2008
3183,20080624,217.97,2008
3184,20080623,218.51,2008
3185,20080620,220.57,2008
3186,20080619,222.03,2008
3187,20080618,226.60,2008
3188,20080617,223.66,2008
3189,20080617,223.66,2008
3190,20080616,224.91,2008
3191,20080613,222.79,2008
3192,20080612,221.17,2008
3193,20080611,227.42,2008
3194,20080610,226.56,2008
3195,20080609,231.35,2008
3196,20080609,231.35,2008
3197,20080605,234.76,2008
3198,20080604,235.09,2008
3199,20080603,233.14,2008
3200,20080602,236.78,2008
3201,20080530,237.46,2008
3202,20080529,236.39,2008
3203,20080529,236.39,2008
3204,20080528,231.17,2008
3205,20080527,233.97,2008
3206,20080526,230.43,2008
3207,20080523,234.14,2008
3208,20080522,235.31,2008
3209,20080521,237.15,2008
3210,20080521,237.15,2008
3211,20080520,240.62,2008
3212,20080519,242.67,2008
3213,20080516,243.54,2008
3214,20080515,243.11,2008
3215,20080514,237.04,2008
3216,20080513,237.02,2008
3217,20080513,237.02,2008
3218,20080509,233.98,2008
3219,20080508,237.37,2008
3220,20080507,238.66,2008
3221,20080506,239.53,2008
3222,20080502,238.18,2008
3223,20080430,235.00,2008
3224,20080430,235.00,2008
3225,20080429,233.24,2008
3226,20080428,234.97,2008
3227,20080425,234.56,2008
3228,20080424,230.77,2008
3229,20080423,230.56,2008
3230,20080422,229.22,2008
3231,20080422,229.22,2008
3232,20080421,231.11,2008
3233,20080418,227.25,2008
3234,20080417,226.98,2008
3235,20080416,225.36,2008
3236,20080415,223.51,2008
3237,20080414,224.54,2008
3238,20080414,224.54,2008
3239,20080411,228.80,2008
3240,20080410,226.44,2008
3241,20080408,225.10,2008
3242,20080407,227.79,2008
3243,20080404,226.95,2008
3244,20080403,226.99,2008
3245,20080403,226.99,2008
3246,20080402,223.76,2008
3247,20080401,217.81,2008
3248,20080331,217.65,2008
3249,20080328,217.22,2008
3250,20080327,213.85,2008
3251,20080326,214.41,2008
3252,20080326,214.41,2008
3253,20080325,213.73,2008
3254,20080324,211.00,2008
3255,20080321,209.69,2008
3256,20080320,206.62,2008
3257,20080319,206.48,2008
3258,20080318,201.79,2008
3259,20080318,201.79,2008
3260,20080317,199.68,2008
3261,20080314,202.63,2008
3262,20080313,204.42,2008
3263,20080312,210.49,2008
3264,20080311,208.06,2008
3265,20080310,206.29,2008
3266,20080310,206.29,2008
3267,20080307,210.57,2008
3268,20080306,214.92,2008
3269,20080305,212.14,2008
3270,20080304,212.14,2008
3271,20080303,211.73,2008
3272,20080229,216.85,2008
3273,20080229,216.85,2008
3274,20080228,220.59,2008
3275,20080227,218.87,2008
3276,20080226,217.22,2008
3277,20080225,217.07,2008
3278,20080222,213.73,2008
3279,20080221,216.38,2008
3280,20080221,216.38,2008
3281,20080220,213.84,2008
3282,20080219,218.37,2008
3283,20080218,215.46,2008
3284,20080215,215.38,2008
3285,20080214,216.20,2008
3286,20080213,207.56,2008
3287,20080213,207.56,2008
3288,20080212,209.01,2008
3289,20080211,208.92,2008
3290,20080205,216.91,2008
3291,20080204,216.23,2008
3292,20080201,209.08,2008
3293,20080131,207.77,2008
3294,20080131,207.77,2008
3295,20080130,203.50,2008
3296,20080129,208.80,2008
3297,20080128,206.52,2008
3298,20080125,215.06,2008
3299,20080124,211.20,2008
3300,20080123,207.23,2008
3301,20080123,207.23,2008
3302,20080122,204.55,2008
3303,20080121,213.60,2008
3304,20080118,219.87,2008
3305,20080117,218.83,2008
3306,20080116,215.87,2008
3307,20080115,220.91,2008
3308,20080115,220.91,2008
3309,20080114,222.81,2008
3310,20080111,224.41,2008
3311,20080110,229.47,2008
3312,20080109,232.53,2008
3313,20080108,230.34,2008
3314,20080107,231.00,2008
3315,20080107,231.00,2008
3316,20080104,235.77,2008
3317,20080103,234.67,2008
3318,20080102,235.30,2008
3319,20071228,241.27,2007
3320,20071227,243.38,2007
3321,20071226,243.48,2007
3322,20071226,243.48,2007
3323,20071224,245.14,2007
3324,20071221,239.60,2007
3325,20071220,234.40,2007
3326,20071218,236.65,2007
3327,20071217,234.33,2007
3328,20071214,241.50,2007
3329,20071214,241.50,2007
3330,20071213,245.21,2007
3331,20071212,247.15,2007
3332,20071211,246.85,2007
3333,20071210,244.25,2007
3334,20071207,247.38,2007
3335,20071206,249.63,2007
3336,20071206,249.63,2007
3337,20071205,247.03,2007
3338,20071204,244.04,2007
3339,20071203,241.61,2007
3340,20071130,241.91,2007
3341,20071129,238.68,2007
3342,20071128,232.87,2007
3343,20071128,232.87,2007
3344,20071127,236.38,2007
3345,20071126,236.01,2007
3346,20071123,225.54,2007
3347,20071122,228.10,2007
3348,20071121,228.84,2007
3349,20071120,236.91,2007
3350,20071120,236.91,2007
3351,20071119,239.78,2007
3352,20071116,244.13,2007
3353,20071115,247.39,2007
3354,20071114,250.21,2007
3355,20071113,244.73,2007
3356,20071112,243.89,2007
3357,20071112,243.89,2007
3358,20071109,252.21,2007
3359,20071108,249.97,2007
3360,20071107,258.74,2007
3361,20071106,259.24,2007
3362,20071105,253.91,2007
3363,20071102,254.74,2007
3364,20071102,254.74,2007
3365,20071101,260.76,2007
3366,20071031,260.42,2007
3367,20071030,258.87,2007
3368,20071029,260.40,2007
3369,20071026,255.65,2007
3370,20071025,248.80,2007
3371,20071025,248.80,2007
3372,20071024,243.31,2007
3373,20071023,244.90,2007
3374,20071022,239.94,2007
3375,20071019,248.35,2007
3376,20071018,252.60,2007
3377,20071017,250.48,2007
3378,20071017,250.48,2007
3379,20071016,253.43,2007
3380,20071015,257.68,2007
3381,20071012,257.31,2007
3382,20071011,261.82,2007
3383,20071010,259.79,2007
3384,20071009,256.19,2007
3385,20071009,256.19,2007
3386,20071008,255.87,2007
3387,20071005,253.63,2007
3388,20071004,254.92,2007
3389,20071002,256.80,2007
3390,20071001,249.30,2007
3391,20070928,247.20,2007
3392,20070928,247.20,2007
3393,20070927,247.10,2007
3394,20070921,243.45,2007
3395,20070920,242.42,2007
3396,20070919,241.08,2007
3397,20070918,232.42,2007
3398,20070917,236.72,2007
3399,20070917,236.72,2007
3400,20070914,236.54,2007
3401,20070913,233.86,2007
3402,20070912,229.44,2007
3403,20070911,234.12,2007
3404,20070910,232.44,2007
3405,20070907,238.92,2007
3406,20070907,238.92,2007
3407,20070906,239.61,2007
3408,20070905,236.61,2007
3409,20070904,237.91,2007
3410,20070903,238.72,2007
3411,20070831,238.28,2007
3412,20070830,234.22,2007
3413,20070830,234.22,2007
3414,20070829,232.32,2007
3415,20070828,232.38,2007
3416,20070827,228.65,2007
3417,20070824,227.18,2007
3418,20070823,228.60,2007
3419,20070822,223.24,2007
3420,20070822,223.24,2007
3421,20070821,220.18,2007
3422,20070820,219.72,2007
3423,20070817,208.57,2007
3424,20070816,215.67,2007
3425,20070814,230.45,2007
3426,20070813,233.88,2007
3427,20070813,233.88,2007
3428,20070810,230.68,2007
3429,20070809,241.00,2007
3430,20070808,240.07,2007
3431,20070807,234.50,2007
3432,20070806,233.92,2007
3433,20070803,236.91,2007
3434,20070803,236.91,2007
3435,20070802,233.84,2007
3436,20070801,234.36,2007
3437,20070731,244.32,2007
3438,20070730,241.39,2007
3439,20070727,238.34,2007
3440,20070726,248.75,2007
3441,20070726,248.75,2007
3442,20070725,253.93,2007
3443,20070724,252.61,2007
3444,20070723,252.28,2007
3445,20070720,251.45,2007
3446,20070719,245.70,2007
3447,20070718,244.92,2007
3448,20070718,244.92,2007
3449,20070716,247.91,2007
3450,20070713,250.19,2007
3451,20070712,242.86,2007
3452,20070711,240.46,2007
3453,20070710,241.02,2007
3454,20070709,239.68,2007
3455,20070709,239.68,2007
3456,20070706,236.52,2007
3457,20070705,234.75,2007
3458,20070704,233.43,2007
3459,20070703,229.29,2007
3460,20070702,224.75,2007
3461,20070629,221.31,2007
3462,20070629,221.31,2007
3463,20070628,222.60,2007
3464,20070627,220.35,2007
3465,20070626,222.43,2007
3466,20070625,223.40,2007
3467,20070622,224.95,2007
3468,20070621,227.81,2007
3469,20070621,227.81,2007
3470,20070620,226.58,2007
3471,20070619,229.04,2007
3472,20070618,228.80,2007
3473,20070615,224.61,2007
3474,20070614,224.46,2007
3475,20070613,218.59,2007
3476,20070613,218.59,2007
3477,20070612,219.94,2007
3478,20070611,218.39,2007
3479,20070608,219.80,2007
3480,20070607,223.17,2007
3481,20070605,222.37,2007
3482,20070604,221.90,2007
3483,20070604,221.90,2007
3484,20070601,218.74,2007
3485,20070531,216.45,2007
3486,20070530,211.76,2007
3487,20070529,212.06,2007
3488,20070528,211.88,2007
3489,20070525,210.54,2007
3490,20070525,210.54,2007
3491,20070523,211.15,2007
3492,20070522,210.69,2007
3493,20070521,208.74,2007
3494,20070518,206.69,2007
3495,20070517,207.35,2007
3496,20070516,205.62,2007
3497,20070516,205.62,2007
3498,20070515,204.22,2007
3499,20070514,206.28,2007
3500,20070511,206.06,2007
3501,20070510,205.51,2007
3502,20070509,204.77,2007
3503,20070508,203.51,2007
3504,20070508,203.51,2007
3505,20070507,203.57,2007
3506,20070504,201.56,2007
3507,20070503,200.67,2007
3508,20070502,199.86,2007
3509,20070430,198.55,2007
3510,20070427,198.28,2007
3511,20070427,198.28,2007
3512,20070426,199.75,2007
3513,20070425,198.43,2007
3514,20070424,200.02,2007
3515,20070423,198.62,2007
3516,20070420,197.24,2007
3517,20070419,194.59,2007
3518,20070419,194.59,2007
3519,20070418,197.31,2007
3520,20070417,196.57,2007
3521,20070416,197.10,2007
3522,20070413,195.85,2007
3523,20070412,196.81,2007
3524,20070411,195.27,2007
3525,20070411,195.27,2007
3526,20070410,193.55,2007
3527,20070409,193.85,2007
3528,20070406,191.63,2007
3529,20070405,191.41,2007
3530,20070404,191.77,2007
3531,20070403,189.12,2007
3532,20070403,189.12,2007
3533,20070402,188.56,2007
3534,20070330,187.60,2007
3535,20070329,187.44,2007
3536,20070328,185.96,2007
3537,20070327,187.68,2007
3538,20070326,187.19,2007
3539,20070326,187.19,2007
3540,20070323,186.89,2007
3541,20070322,187.15,2007
3542,20070321,186.24,2007
3543,20070320,186.34,2007
3544,20070319,186.31,2007
3545,20070316,184.42,2007
3546,20070316,184.42,2007
3547,20070315,184.41,2007
3548,20070314,181.81,2007
3549,20070313,185.72,2007
3550,20070312,186.36,2007
3551,20070309,183.87,2007
3552,20070308,183.94,2007
3553,20070308,183.94,2007
3554,20070307,182.36,2007
3555,20070306,181.23,2007
3556,20070305,177.69,2007
3557,20070302,182.78,2007
3558,20070228,183.20,2007
3559,20070227,188.15,2007
3560,20070227,188.15,2007
3561,20070226,190.12,2007
3562,20070223,190.19,2007
3563,20070222,189.72,2007
3564,20070221,187.90,2007
3565,20070220,188.12,2007
3566,20070216,187.57,2007
3567,20070216,187.57,2007
3568,20070215,186.82,2007
3569,20070214,185.72,2007
3570,20070213,183.29,2007
3571,20070212,182.80,2007
3572,20070209,184.72,2007
3573,20070208,184.25,2007
3574,20070208,184.25,2007
3575,20070207,184.67,2007
3576,20070206,185.09,2007
3577,20070205,183.73,2007
3578,20070202,183.20,2007
3579,20070201,179.10,2007
3580,20070131,175.99,2007
3581,20070131,175.99,2007
3582,20070130,177.45,2007
3583,20070129,176.41,2007
3584,20070126,177.58,2007
3585,20070125,179.12,2007
3586,20070124,179.37,2007
3587,20070123,176.90,2007
3588,20070123,176.90,2007
3589,20070122,176.83,2007
3590,20070119,176.23,2007
3591,20070118,179.12,2007
3592,20070117,178.50,2007
3593,20070116,179.73,2007
3594,20070115,179.82,2007
3595,20070115,179.82,2007
3596,20070112,179.36,2007
3597,20070111,176.26,2007
3598,20070110,174.99,2007
3599,20070109,177.52,2007
3600,20070108,177.08,2007
3601,20070105,179.10,2007
3602,20070105,179.10,2007
3603,20070104,180.52,2007
3604,20070103,182.13,2007
3605,20070102,185.70,2007
3606,20061228,185.39,2006
3607,20061227,184.30,2006
3608,20061226,185.62,2006
3609,20061226,185.62,2006
3610,20061222,185.98,2006
3611,20061221,185.81,2006
3612,20061220,186.54,2006
3613,20061219,184.63,2006
3614,20061218,185.38,2006
3615,20061215,183.82,2006
3616,20061215,183.82,2006
3617,20061214,183.57,2006
3618,20061213,178.75,2006
3619,20061212,177.93,2006
3620,20061211,179.50,2006
3621,20061208,179.49,2006
3622,20061207,182.19,2006
3623,20061207,182.19,2006
3624,20061206,182.60,2006
3625,20061205,183.53,2006
3626,20061204,184.31,2006
3627,20061201,185.28,2006
3628,20061130,184.96,2006
3629,20061129,183.80,2006
3630,20061129,183.80,2006
3631,20061128,182.42,2006
3632,20061127,184.27,2006
3633,20061124,183.91,2006
3634,20061123,183.77,2006
3635,20061122,184.24,2006
3636,20061121,182.06,2006
3637,20061121,182.06,2006
3638,20061120,181.60,2006
3639,20061117,182.94,2006
3640,20061116,182.69,2006
3641,20061115,182.90,2006
3642,20061114,182.30,2006
3643,20061113,180.93,2006
3644,20061113,180.93,2006
3645,20061110,180.78,2006
3646,20061109,181.31,2006
3647,20061108,178.61,2006
3648,20061107,179.45,2006
3649,20061106,178.41,2006
3650,20061103,179.14,2006
3651,20061103,179.14,2006
3652,20061102,179.22,2006
3653,20061101,177.94,2006
3654,20061031,176.84,2006
3655,20061030,175.99,2006
3656,20061027,177.85,2006
3657,20061026,178.53,2006
3658,20061026,178.53,2006
3659,20061025,178.20,2006
3660,20061024,177.49,2006
3661,20061023,177.36,2006
3662,20061020,177.35,2006
3663,20061019,176.11,2006
3664,20061018,176.19,2006
3665,20061018,176.19,2006
3666,20061017,175.85,2006
3667,20061016,176.51,2006
3668,20061013,175.42,2006
3669,20061012,173.10,2006
3670,20061011,172.51,2006
3671,20061010,172.78,2006
3672,20061010,172.78,2006
3673,20061009,171.78,2006
3674,20061004,175.48,2006
3675,20061002,178.46,2006
3676,20060929,178.05,2006
3677,20060928,178.21,2006
3678,20060927,176.74,2006
3679,20060927,176.74,2006
3680,20060926,174.58,2006
3681,20060925,176.03,2006
3682,20060922,175.00,2006
3683,20060921,177.31,2006
3684,20060920,177.34,2006
3685,20060919,178.32,2006
3686,20060919,178.32,2006
3687,20060918,178.28,2006
3688,20060915,176.51,2006
3689,20060914,176.35,2006
3690,20060913,172.93,2006
3691,20060912,172.28,2006
3692,20060911,173.00,2006
3693,20060911,173.00,2006
3694,20060908,175.78,2006
3695,20060907,175.43,2006
3696,20060906,176.19,2006
3697,20060905,176.75,2006
3698,20060904,176.32,2006
3699,20060901,175.99,2006
3700,20060901,175.99,2006
3701,20060831,175.44,2006
3702,20060830,174.16,2006
3703,20060829,174.79,2006
3704,20060828,172.64,2006
3705,20060825,172.92,2006
3706,20060824,171.08,2006
3707,20060824,171.08,2006
3708,20060823,172.33,2006
3709,20060822,173.81,2006
3710,20060821,171.96,2006
3711,20060818,173.17,2006
3712,20060817,172.65,2006
3713,20060816,171.01,2006
3714,20060816,171.01,2006
3715,20060814,168.19,2006
3716,20060811,167.65,2006
3717,20060810,169.44,2006
3718,20060809,171.11,2006
3719,20060808,170.68,2006
3720,20060807,167.61,2006
3721,20060807,167.61,2006
3722,20060804,169.68,2006
3723,20060803,167.94,2006
3724,20060802,168.27,2006
3725,20060801,167.14,2006
3726,20060731,168.51,2006
3727,20060728,168.54,2006
3728,20060728,168.54,2006
3729,20060727,168.52,2006
3730,20060726,166.10,2006
3731,20060725,166.25,2006
3732,20060724,163.93,2006
3733,20060721,165.00,2006
3734,20060720,165.11,2006
3735,20060720,165.11,2006
3736,20060719,159.76,2006
3737,20060718,159.69,2006
3738,20060714,162.33,2006
3739,20060713,166.35,2006
3740,20060712,167.93,2006
3741,20060711,168.45,2006
3742,20060711,168.45,2006
3743,20060710,168.27,2006
3744,20060707,164.70,2006
3745,20060706,163.47,2006
3746,20060705,165.51,2006
3747,20060704,166.15,2006
3748,20060703,167.33,2006
3749,20060703,167.33,2006
3750,20060630,167.45,2006
3751,20060629,163.30,2006
3752,20060628,160.18,2006
3753,20060627,161.36,2006
3754,20060626,160.18,2006
3755,20060623,158.88,2006
3756,20060623,158.88,2006
3757,20060622,160.20,2006
3758,20060621,158.63,2006
3759,20060620,158.48,2006
3760,20060619,161.79,2006
3761,20060616,163.05,2006
3762,20060615,157.36,2006
3763,20060615,157.36,2006
3764,20060614,157.70,2006
3765,20060613,155.43,2006
3766,20060612,160.05,2006
3767,20060609,159.61,2006
3768,20060608,158.11,2006
3769,20060607,164.17,2006
3770,20060607,164.17,2006
3771,20060605,168.83,2006
3772,20060602,169.85,2006
3773,20060601,168.03,2006
3774,20060530,171.01,2006
3775,20060529,172.64,2006
3776,20060526,171.83,2006
3777,20060526,171.83,2006
3778,20060525,168.33,2006
3779,20060524,173.36,2006
3780,20060523,172.78,2006
3781,20060522,173.60,2006
3782,20060519,177.94,2006
3783,20060518,177.18,2006
3784,20060518,177.18,2006
3785,20060517,181.69,2006
3786,20060516,179.00,2006
3787,20060515,183.08,2006
3788,20060512,187.27,2006
3789,20060511,190.20,2006
3790,20060510,188.62,2006
3791,20060510,188.62,2006
3792,20060509,188.51,2006
3793,20060508,188.79,2006
3794,20060504,186.98,2006
3795,20060503,186.03,2006
3796,20060502,186.17,2006
3797,20060428,184.10,2006
3798,20060428,184.10,2006
3799,20060427,188.40,2006
3800,20060426,188.34,2006
3801,20060425,185.54,2006
3802,20060424,185.41,2006
3803,20060421,188.20,2006
3804,20060420,185.86,2006
3805,20060420,185.86,2006
3806,20060419,186.34,2006
3807,20060418,184.90,2006
3808,20060417,184.30,2006
3809,20060414,185.67,2006
3810,20060413,181.91,2006
3811,20060412,179.13,2006
3812,20060412,179.13,2006
3813,20060411,179.61,2006
3814,20060410,181.31,2006
3815,20060407,181.97,2006
3816,20060406,181.10,2006
3817,20060405,179.97,2006
3818,20060404,179.77,2006
3819,20060404,179.77,2006
3820,20060403,178.89,2006
3821,20060331,176.21,2006
3822,20060330,173.61,2006
3823,20060329,172.96,2006
3824,20060328,172.77,2006
3825,20060327,172.44,2006
3826,20060327,172.44,2006
3827,20060324,170.86,2006
3828,20060323,169.68,2006
3829,20060322,169.28,2006
3830,20060321,172.87,2006
3831,20060320,174.26,2006
3832,20060317,173.48,2006
3833,20060317,173.48,2006
3834,20060316,172.66,2006
3835,20060315,172.28,2006
3836,20060314,171.10,2006
3837,20060313,172.82,2006
3838,20060310,170.37,2006
3839,20060309,169.17,2006
3840,20060309,169.17,2006
3841,20060308,169.76,2006
3842,20060307,170.13,2006
3843,20060306,173.86,2006
3844,20060303,171.67,2006
3845,20060302,176.85,2006
3846,20060228,177.45,2006
3847,20060228,177.45,2006
3848,20060227,178.10,2006
3849,20060224,176.96,2006
3850,20060223,176.18,2006
3851,20060222,173.26,2006
3852,20060221,174.04,2006
3853,20060220,174.28,2006
3854,20060220,174.28,2006
3855,20060217,172.40,2006
3856,20060216,169.80,2006
3857,20060215,168.31,2006
3858,20060214,171.65,2006
3859,20060213,170.61,2006
3860,20060210,172.68,2006
3861,20060210,172.68,2006
3862,20060209,170.93,2006
3863,20060208,169.44,2006
3864,20060207,172.39,2006
3865,20060206,173.66,2006
3866,20060203,172.67,2006
3867,20060202,177.92,2006
3868,20060202,177.92,2006
3869,20060201,178.07,2006
3870,20060131,180.65,2006
3871,20060127,178.64,2006
3872,20060126,174.71,2006
3873,20060125,173.52,2006
3874,20060124,171.79,2006
3875,20060124,171.79,2006
3876,20060123,168.04,2006
3877,20060120,170.60,2006
3878,20060119,174.93,2006
3879,20060118,173.81,2006
3880,20060117,178.27,2006
3881,20060116,182.39,2006
3882,20060116,182.39,2006
3883,20060113,181.71,2006
3884,20060112,179.65,2006
3885,20060111,178.67,2006
3886,20060110,178.98,2006
3887,20060109,180.30,2006
3888,20060106,180.87,2006
3889,20060106,180.87,2006
3890,20060105,178.82,2006
3891,20060104,179.91,2006
